#    Time[ns]      Variable
            0.0000000000            50.2500000000
            0.2500000000            52.7161719760
            0.5000000000            50.5441756415
            0.7500000000            49.4231385017
            1.0000000000            50.6911024630
            1.2500000000            49.0884391647
            1.5000000000            48.2774408314
            1.7500000000            52.8545555402
            2.0000000000            51.3451376270
            2.2500000000            50.9133746811
            2.5000000000            46.1601582440
            2.7500000000            44.9327851337
            3.0000000000            47.3304969336
            3.2500000000            49.0129931623
            3.5000000000            48.4726241615
            3.7500000000            48.0352382324
            4.0000000000            52.5386895810
            4.2500000000            54.4056674343
            4.5000000000            49.3067658698
            4.7500000000            47.3368783640
            5.0000000000            47.0355766136
            5.2500000000            47.3416669627
            5.5000000000            48.1200039846
            5.7500000000            47.0110608592
            6.0000000000            47.7384000259
            6.2500000000            49.0339130663
            6.5000000000            46.1218123524
            6.7500000000            47.1824297162
            7.0000000000            48.3009161124
            7.2500000000            48.3811411785
            7.5000000000            46.6672948253
            7.7500000000            47.2333981046
            8.0000000000            44.8379918717
            8.2500000000            45.3543891886
            8.5000000000            42.9219638241
            8.7500000000            46.3750859630
            9.0000000000            49.6847387520
            9.2500000000            49.1888475472
            9.5000000000            49.5709962278
            9.7500000000            52.7829370592
           10.0000000000            48.7224758511
           10.2500000000            51.0617339800
           10.5000000000            49.0133881340
           10.7500000000            46.7738082947
           11.0000000000            48.0936634436
           11.2500000000            45.0127334293
           11.5000000000            45.9740461096
           11.7500000000            44.1982775821
           12.0000000000            45.0223063704
           12.2500000000            49.4738830572
           12.5000000000            47.3684651081
           12.7500000000            48.7747209670
           13.0000000000            49.2612115241
           13.2500000000            49.3723996806
           13.5000000000            47.5795919352
           13.7500000000            44.8483235874
           14.0000000000            49.2387134641
           14.2500000000            48.9455066690
           14.5000000000            49.1496164192
           14.7500000000            47.8233756157
           15.0000000000            44.4427164498
           15.2500000000            44.3903272863
           15.5000000000            44.4309934059
           15.7500000000            47.1887918523
           16.0000000000            44.4604643323
           16.2500000000            46.7007409276
           16.5000000000            46.6903477495
           16.7500000000            45.3129455498
           17.0000000000            51.1522245088
           17.2500000000            49.3631140120
           17.5000000000            50.3988166547
           17.7500000000            46.9732145337
           18.0000000000            47.3991338310
           18.2500000000            50.1139598969
           18.5000000000            51.5669368993
           18.7500000000            51.8268743227
           19.0000000000            54.2985992417
           19.2500000000            54.9689949819
           19.5000000000            54.3210535303
           19.7500000000            54.6673690919
           20.0000000000            55.0533630610
           20.2500000000            49.0557103611
           20.5000000000            50.9709665329
           20.7500000000            51.4464233163
           21.0000000000            49.7274630059
           21.2500000000            46.7841985705
           21.5000000000            46.5440788064
           21.7500000000            46.2930634254
           22.0000000000            45.7247838162
           22.2500000000            48.1854770952
           22.5000000000            48.9340409882
           22.7500000000            47.4974035500
           23.0000000000            49.6684944211
           23.2500000000            49.4342393966
           23.5000000000            48.1951941607
           23.7500000000            49.6111056199
           24.0000000000            51.3001441766
           24.2500000000            52.6523361532
           24.5000000000            53.2073174099
           24.7500000000            50.3769783548
           25.0000000000            48.5082288813
           25.2500000000            44.5208247623
           25.5000000000            47.6320145634
           25.7500000000            50.1504641821
           26.0000000000            52.2432119620
           26.2500000000            55.3714426381
           26.5000000000            56.4523603451
           26.7500000000            57.8565033762
           27.0000000000            54.6911833512
           27.2500000000            55.2305488814
           27.5000000000            55.7707438446
           27.7500000000            53.8977756477
           28.0000000000            50.8165449566
           28.2500000000            52.0352696775
           28.5000000000            55.5599622750
           28.7500000000            52.9234112727
           29.0000000000            51.6709814565
           29.2500000000            54.1429834810
           29.5000000000            53.4559420577
           29.7500000000            49.0005893996
           30.0000000000            51.5290206182
           30.2500000000            51.9180704081
           30.5000000000            52.8852571069
           30.7500000000            50.7932308451
           31.0000000000            49.3774772814
           31.2500000000            48.0976952416
           31.5000000000            51.3613606777
           31.7500000000            53.2465297608
           32.0000000000            53.7343051964
           32.2500000000            52.2411813854
           32.5000000000            53.2030255762
           32.7500000000            53.4390094436
           33.0000000000            49.1668701160
           33.2500000000            47.7527422822
           33.5000000000            45.7769021415
           33.7500000000            46.5873060047
           34.0000000000            51.9886314005
           34.2500000000            51.9873339670
           34.5000000000            45.9003067138
           34.7500000000            50.7980795857
           35.0000000000            48.4557027642
           35.2500000000            49.5564687655
           35.5000000000            49.2574920147
           35.7500000000            49.2523440564
           36.0000000000            48.3164477898
           36.2500000000            47.4689476637
           36.5000000000            46.8162047799
           36.7500000000            47.2606973493
           37.0000000000            52.5932510407
           37.2500000000            51.9020423593
           37.5000000000            52.2504054985
           37.7500000000            56.1388913845
           38.0000000000            58.4425562673
           38.2500000000            56.7906321876
           38.5000000000            54.2346789409
           38.7500000000            55.9476481466
           39.0000000000            52.5972662071
           39.2500000000            52.2295765383
           39.5000000000            48.2533027059
           39.7500000000            50.4871690182
           40.0000000000            53.8833822465
           40.2500000000            50.2108561587
           40.5000000000            50.5969666246
           40.7500000000            49.8896505930
           41.0000000000            49.5976172033
           41.2500000000            48.6925343994
           41.5000000000            48.3320741200
           41.7500000000            49.6760296199
           42.0000000000            52.9524281602
           42.2500000000            54.2162532693
           42.5000000000            51.0122979863
           42.7500000000            50.4425204875
           43.0000000000            51.6756203826
           43.2500000000            50.8581578513
           43.5000000000            53.2025032625
           43.7500000000            52.7229445890
           44.0000000000            51.7642497053
           44.2500000000            54.1930040796
           44.5000000000            56.1532510117
           44.7500000000            52.3265194089
           45.0000000000            49.4685027606
           45.2500000000            47.9463231111
           45.5000000000            48.6641042857
           45.7500000000            47.4281830083
           46.0000000000            51.2148791623
           46.2500000000            53.0205959103
           46.5000000000            52.9304402378
           46.7500000000            54.2436280793
           47.0000000000            48.4974968590
           47.2500000000            48.3527114520
           47.5000000000            47.5641183564
           47.7500000000            49.8179804469
           48.0000000000            51.2003549291
           48.2500000000            50.7515251226
           48.5000000000            48.4850721806
           48.7500000000            52.7817927911
           49.0000000000            53.9257526594
           49.2500000000            51.9814123434
           49.5000000000            53.8496275010
           49.7500000000            60.7308294970
           50.0000000000            56.5318678499
           50.2500000000            52.4146838963
           50.5000000000            51.4752673527
           50.7500000000            51.7013218794
           51.0000000000            54.6208948799
           51.2500000000            50.0031914205
           51.5000000000            46.3036378089
           51.7500000000            46.1488455726
           52.0000000000            45.7958825270
           52.2500000000            45.7021610724
           52.5000000000            48.6771610719
           52.7500000000            53.3664335868
           53.0000000000            51.3692075162
           53.2500000000            49.6677328839
           53.5000000000            50.3936675267
           53.7500000000            46.3956413682
           54.0000000000            47.0294201704
           54.2500000000            47.0381190603
           54.5000000000            46.2415165774
           54.7500000000            47.9004687427
           55.0000000000            48.9777913887
           55.2500000000            47.7697798204
           55.5000000000            48.5307952037
           55.7500000000            48.2811026741
           56.0000000000            51.8601839716
           56.2500000000            50.7750124031
           56.5000000000            52.0196715666
           56.7500000000            49.8306357536
           57.0000000000            51.5690355256
           57.2500000000            48.5544084240
           57.5000000000            50.7389301965
           57.7500000000            49.1388066281
           58.0000000000            49.6916023353
           58.2500000000            51.3341725463
           58.5000000000            53.6023426468
           58.7500000000            51.7354258746
           59.0000000000            55.2742244850
           59.2500000000            52.2599634748
           59.5000000000            52.9979382523
           59.7500000000            51.4993177589
           60.0000000000            52.0809953904
           60.2500000000            51.3166271330
           60.5000000000            49.6964689383
           60.7500000000            52.3701222848
           61.0000000000            52.0667732346
           61.2500000000            43.9434740879
           61.5000000000            49.2630134613
           61.7500000000            50.4868622534
           62.0000000000            48.5865919882
           62.2500000000            49.3527157437
           62.5000000000            46.5530606797
           62.7500000000            51.7935579760
           63.0000000000            51.9748232991
           63.2500000000            48.0005062892
           63.5000000000            50.3640090603
           63.7500000000            50.0643854737
           64.0000000000            47.5645393351
           64.2500000000            45.3606292153
           64.5000000000            46.7824803420
           64.7500000000            44.0469025988
           65.0000000000            44.5337780721
           65.2500000000            48.9038649755
           65.5000000000            53.0562779971
           65.7500000000            49.3948529263
           66.0000000000            52.0488563330
           66.2500000000            51.2371325800
           66.5000000000            51.0554083190
           66.7500000000            48.1982662562
           67.0000000000            47.7658054293
           67.2500000000            47.3991743360
           67.5000000000            48.8519572934
           67.7500000000            48.9929286173
           68.0000000000            49.7512173236
           68.2500000000            49.5976256739
           68.5000000000            51.0788828359
           68.7500000000            49.8770529464
           69.0000000000            49.1197975461
           69.2500000000            49.8739638220
           69.5000000000            49.2290912082
           69.7500000000            53.1782974107
           70.0000000000            50.4980591895
           70.2500000000            50.9219353959
           70.5000000000            51.9886575478
           70.7500000000            50.3354535526
           71.0000000000            50.5778832148
           71.2500000000            47.3211974876
           71.5000000000            49.7608040076
           71.7500000000            48.1805049613
           72.0000000000            49.0649613807
           72.2500000000            48.8965515432
           72.5000000000            48.3444413987
           72.7500000000            49.7155828864
           73.0000000000            46.4461809088
           73.2500000000            46.8838734228
           73.5000000000            43.4079704691
           73.7500000000            48.1890124154
           74.0000000000            46.7663191240
           74.2500000000            53.8491133737
           74.5000000000            50.2744025069
           74.7500000000            48.7016442157
           75.0000000000            50.7876665181
           75.2500000000            47.9194613487
           75.5000000000            49.3183020066
           75.7500000000            48.0050856537
           76.0000000000            53.7896358400
           76.2500000000            51.7985050201
           76.5000000000            49.8351497853
           76.7500000000            46.2503680632
           77.0000000000            43.9642610366
           77.2500000000            46.3653141972
           77.5000000000            49.4241840366
           77.7500000000            54.2244385633
           78.0000000000            54.0398306886
           78.2500000000            48.2057629142
           78.5000000000            48.7148580430
           78.7500000000            46.7204291991
           79.0000000000            48.1164354997
           79.2500000000            51.7064345714
           79.5000000000            49.2856216912
           79.7500000000            53.9884680398
           80.0000000000            50.0976804373
           80.2500000000            52.1106292212
           80.5000000000            53.1634186742
           80.7500000000            48.1892403442
           81.0000000000            47.2013291510
           81.2500000000            48.0555039185
           81.5000000000            51.2166758769
           81.7500000000            51.0467859213
           82.0000000000            51.5681700325
           82.2500000000            50.1257024594
           82.5000000000            52.7831704219
           82.7500000000            49.9457130275
           83.0000000000            47.6121503989
           83.2500000000            50.8163660084
           83.5000000000            53.5131419577
           83.7500000000            51.8336489304
           84.0000000000            57.5028278001
           84.2500000000            63.2686601629
           84.5000000000            60.3927674196
           84.7500000000            57.6961575322
           85.0000000000            53.8791182626
           85.2500000000            50.1789515101
           85.5000000000            49.6435223900
           85.7500000000            51.5417597417
           86.0000000000            49.8838641633
           86.2500000000            54.6541922948
           86.5000000000            51.3779741202
           86.7500000000            51.7548675790
           87.0000000000            55.4582204130
           87.2500000000            51.8879392990
           87.5000000000            50.8251179395
           87.7500000000            51.0792106278
           88.0000000000            50.0313300298
           88.2500000000            49.8109975020
           88.5000000000            52.2620124933
           88.7500000000            49.7959286843
           89.0000000000            49.1486201615
           89.2500000000            52.3345470807
           89.5000000000            49.7257519496
           89.7500000000            49.1135475021
           90.0000000000            48.5217396991
           90.2500000000            49.7324576233
           90.5000000000            53.5392649852
           90.7500000000            54.6636857298
           91.0000000000            50.1159315060
           91.2500000000            44.6777481851
           91.5000000000            45.6494166146
