#    Time[ns]      Variable
            0.0000000000            34.3000000000
            0.2500000000            35.3994033477
            0.5000000000            31.8197858503
            0.7500000000            32.4632451296
            1.0000000000            32.2437207709
            1.2500000000            28.9700518102
            1.5000000000            32.0444295918
            1.7500000000            33.4812419648
            2.0000000000            33.4798368987
            2.2500000000            34.3918916026
            2.5000000000            31.5725721447
            2.7500000000            32.3179028445
            3.0000000000            37.9390091852
            3.2500000000            35.4475160773
            3.5000000000            34.3267680744
            3.7500000000            32.7859869563
            4.0000000000            36.0359777899
            4.2500000000            33.9330122282
            4.5000000000            31.4377487694
            4.7500000000            33.9857529265
            5.0000000000            31.7755150022
            5.2500000000            34.5168873813
            5.5000000000            34.2582239657
            5.7500000000            31.8435096533
            6.0000000000            37.2634540509
            6.2500000000            38.4314243535
            6.5000000000            41.4681618362
            6.7500000000            40.9596033936
            7.0000000000            37.9186575476
            7.2500000000            36.3493105403
            7.5000000000            32.6367684252
            7.7500000000            30.4405978001
            8.0000000000            28.1809848992
            8.2500000000            29.6455456404
            8.5000000000            31.3242083972
            8.7500000000            26.6159156907
            9.0000000000            27.2329268548
            9.2500000000            27.3357963994
            9.5000000000            29.1935956462
            9.7500000000            28.1033395599
           10.0000000000            29.4626603855
           10.2500000000            26.4272414222
           10.5000000000            34.5124358799
           10.7500000000            32.0632527754
           11.0000000000            34.4519342973
           11.2500000000            35.3051303990
           11.5000000000            36.0880019982
           11.7500000000            34.9568038495
           12.0000000000            35.2330434206
           12.2500000000            35.5978907071
           12.5000000000            36.6025696517
           12.7500000000            37.6704808936
           13.0000000000            34.7965670709
           13.2500000000            35.9924291354
           13.5000000000            36.8991951796
           13.7500000000            33.7376466917
           14.0000000000            38.6045623662
           14.2500000000            38.4289181497
           14.5000000000            41.6498106135
           14.7500000000            37.4242200392
           15.0000000000            42.4604011706
           15.2500000000            39.1473764545
           15.5000000000            37.9693046768
           15.7500000000            39.8442150627
           16.0000000000            36.0441679875
           16.2500000000            35.5526863114
           16.5000000000            35.0444381082
           16.7500000000            40.0577456345
           17.0000000000            40.0353664870
           17.2500000000            36.9978846914
           17.5000000000            38.1082288089
           17.7500000000            39.7110297969
           18.0000000000            35.8396118546
           18.2500000000            37.4912680015
           18.5000000000            32.6774556188
           18.7500000000            32.8674663615
           19.0000000000            31.0795985547
           19.2500000000            29.3860269593
           19.5000000000            27.7491761884
           19.7500000000            28.2622090167
           20.0000000000            32.7823939522
           20.2500000000            31.3791173614
           20.5000000000            36.3720699198
           20.7500000000            34.5450473162
           21.0000000000            32.9645321859
           21.2500000000            34.1939284549
           21.5000000000            33.0157396775
           21.7500000000            29.8614785686
           22.0000000000            30.9277079812
           22.2500000000            30.5148866173
           22.5000000000            36.0350927888
           22.7500000000            32.0245334351
           23.0000000000            35.7858731470
           23.2500000000            34.6646258140
           23.5000000000            32.5144290566
           23.7500000000            36.7101345456
           24.0000000000            35.3003310777
           24.2500000000            35.5657222499
           24.5000000000            38.9434893707
           24.7500000000            37.4598191607
           25.0000000000            37.0172427842
           25.2500000000            38.9833948062
           25.5000000000            37.3210870077
           25.7500000000            38.2472902130
           26.0000000000            37.5912860466
           26.2500000000            34.4114602575
           26.5000000000            32.6262359869
           26.7500000000            34.1333771014
           27.0000000000            30.0167985805
           27.2500000000            35.5197897668
           27.5000000000            36.1405428264
           27.7500000000            35.2413822387
           28.0000000000            35.5184817117
           28.2500000000            36.1496891989
           28.5000000000            34.3971649489
           28.7500000000            36.1950808033
           29.0000000000            33.8840930941
           29.2500000000            33.1746775972
           29.5000000000            31.2187925697
           29.7500000000            33.2416812879
           30.0000000000            29.8487845109
           30.2500000000            31.5909443433
           30.5000000000            30.6357403475
           30.7500000000            27.3844279977
           31.0000000000            24.6347430255
           31.2500000000            28.1322554402
           31.5000000000            31.5915827326
           31.7500000000            30.5072591486
           32.0000000000            33.6404722486
           32.2500000000            34.6153891303
           32.5000000000            28.7146971816
           32.7500000000            31.5897207923
           33.0000000000            26.5241567377
           33.2500000000            28.1188313054
           33.5000000000            34.0489226537
           33.7500000000            34.8635650789
           34.0000000000            36.5824781495
           34.2500000000            37.5431325514
           34.5000000000            36.2042828020
           34.7500000000            33.6971299423
           35.0000000000            29.5699547265
           35.2500000000            34.2282501772
           35.5000000000            36.3271118477
           35.7500000000            35.3426195679
           36.0000000000            34.4996004022
           36.2500000000            33.0563972136
           36.5000000000            34.5000234092
           36.7500000000            31.9146950393
           37.0000000000            34.9087990474
           37.2500000000            33.8554114780
           37.5000000000            34.2495150904
           37.7500000000            32.4665070541
           38.0000000000            31.3028534904
           38.2500000000            34.5136924096
           38.5000000000            35.0174697843
           38.7500000000            37.3679660052
           39.0000000000            37.8173251580
           39.2500000000            35.5393145225
           39.5000000000            35.8079603159
           39.7500000000            30.6907372939
           40.0000000000            34.0396865036
           40.2500000000            32.5900078177
           40.5000000000            32.7290447016
           40.7500000000            35.1887841567
           41.0000000000            35.9642906267
           41.2500000000            31.0086361868
           41.5000000000            30.3294305820
           41.7500000000            29.8239238172
           42.0000000000            29.2684158779
           42.2500000000            28.8642761273
           42.5000000000            30.6438938533
           42.7500000000            29.0055642963
           43.0000000000            30.7756854972
           43.2500000000            28.5001099279
           43.5000000000            26.3999274724
           43.7500000000            27.6280539947
           44.0000000000            28.0311735521
           44.2500000000            28.6716805779
           44.5000000000            28.5821016829
           44.7500000000            26.1048406520
           45.0000000000            26.2111501957
           45.2500000000            29.0024781249
           45.5000000000            27.8464876649
           45.7500000000            26.7354115674
           46.0000000000            26.0683881799
           46.2500000000            27.7022914459
           46.5000000000            28.7123935431
           46.7500000000            32.0885729098
           47.0000000000            28.6082089172
           47.2500000000            29.1817187974
           47.5000000000            26.9142079089
           47.7500000000            27.9847234767
           48.0000000000            28.6906598049
           48.2500000000            30.8035614474
           48.5000000000            32.3426894939
           48.7500000000            35.2894424026
           49.0000000000            35.5929958235
           49.2500000000            36.5096656395
           49.5000000000            35.5841308242
           49.7500000000            33.1635579889
           50.0000000000            34.8845957884
           50.2500000000            36.2920685112
           50.5000000000            34.5948028508
           50.7500000000            31.4431702789
           51.0000000000            37.6002159864
           51.2500000000            31.7159242095
           51.5000000000            30.3474845062
           51.7500000000            31.6713055903
           52.0000000000            29.4747007902
           52.2500000000            26.3367338304
           52.5000000000            29.5794867467
           52.7500000000            27.1213030043
           53.0000000000            30.3886105162
           53.2500000000            35.1522037136
           53.5000000000            32.6330928145
           53.7500000000            35.3798168994
           54.0000000000            33.7771817702
           54.2500000000            34.0799732545
           54.5000000000            36.0164403450
           54.7500000000            29.7762934310
           55.0000000000            25.4133041371
           55.2500000000            29.5277146334
           55.5000000000            33.7186344551
           55.7500000000            30.4138018994
           56.0000000000            28.4426098083
           56.2500000000            29.9606484416
           56.5000000000            33.7340360588
           56.7500000000            34.9457203226
           57.0000000000            35.5930248142
           57.2500000000            37.1780988297
           57.5000000000            36.4201389117
           57.7500000000            34.8471372739
           58.0000000000            31.7287104255
           58.2500000000            29.9483628483
           58.5000000000            30.9154122872
           58.7500000000            30.0783256189
           59.0000000000            30.3294530102
           59.2500000000            33.0708428645
           59.5000000000            31.6172661518
           59.7500000000            35.9230057502
           60.0000000000            35.2479272098
           60.2500000000            32.0254834427
           60.5000000000            34.1694397207
           60.7500000000            33.2210434851
           61.0000000000            33.3442484242
           61.2500000000            31.2666258696
           61.5000000000            38.8664130511
           61.7500000000            35.5329699211
           62.0000000000            33.8774605907
           62.2500000000            37.4186471862
           62.5000000000            39.1365393605
           62.7500000000            37.0571850194
           63.0000000000            36.8481465232
           63.2500000000            38.8139078487
           63.5000000000            37.7275137231
           63.7500000000            37.4575324643
           64.0000000000            38.0840277968
           64.2500000000            37.3953389273
           64.5000000000            35.4312157722
           64.7500000000            38.1519684812
           65.0000000000            38.8039671646
           65.2500000000            40.2552064854
           65.5000000000            39.5067595630
           65.7500000000            35.5508764052
           66.0000000000            33.0403916282
           66.2500000000            35.4494526737
           66.5000000000            34.0931224347
           66.7500000000            31.9902795820
           67.0000000000            34.5577359317
           67.2500000000            33.9771943815
           67.5000000000            31.1112962584
           67.7500000000            32.4300037741
           68.0000000000            30.5244413906
           68.2500000000            30.4392743887
           68.5000000000            32.4862680548
           68.7500000000            37.8013125071
           69.0000000000            35.2099501438
           69.2500000000            34.4628198751
           69.5000000000            33.2257995450
           69.7500000000            36.3208848533
           70.0000000000            34.4352671474
           70.2500000000            35.0487431328
           70.5000000000            34.2890755442
           70.7500000000            33.2664146877
           71.0000000000            32.9161394573
           71.2500000000            36.2941205281
           71.5000000000            36.9506158721
           71.7500000000            33.3656179010
           72.0000000000            31.7724909015
           72.2500000000            33.3605432305
           72.5000000000            36.7065325229
           72.7500000000            37.1001679185
           73.0000000000            33.5365807619
           73.2500000000            34.1863198662
           73.5000000000            39.2617736287
           73.7500000000            36.9111436947
           74.0000000000            33.2367435033
           74.2500000000            33.4540530899
           74.5000000000            31.2132530866
           74.7500000000            30.4771464407
           75.0000000000            27.7762327404
           75.2500000000            27.3776256464
           75.5000000000            29.1270524217
           75.7500000000            29.4973524729
           76.0000000000            28.4988677929
           76.2500000000            28.7587120591
           76.5000000000            31.4012013882
           76.7500000000            31.6933633475
           77.0000000000            34.1140664824
           77.2500000000            36.4230195178
           77.5000000000            33.0380128909
           77.7500000000            31.6956582010
           78.0000000000            32.9701801255
           78.2500000000            33.9553102964
           78.5000000000            34.3336165457
           78.7500000000            31.7917966316
           79.0000000000            28.9873037324
           79.2500000000            34.7728294418
           79.5000000000            32.0777727166
           79.7500000000            30.9292114189
           80.0000000000            33.5478130209
           80.2500000000            34.7615179825
           80.5000000000            36.3391620119
           80.7500000000            34.9314063294
           81.0000000000            35.0529957674
           81.2500000000            33.1130356913
           81.5000000000            32.9519179991
           81.7500000000            32.6752044834
           82.0000000000            33.5021752795
           82.2500000000            33.6500891510
           82.5000000000            34.5553411205
           82.7500000000            34.6964172414
           83.0000000000            32.0009840644
           83.2500000000            34.2931210382
           83.5000000000            36.0775353382
           83.7500000000            39.4784795609
           84.0000000000            38.0720665857
           84.2500000000            31.4336557171
           84.5000000000            34.3086932891
           84.7500000000            35.4956901511
           85.0000000000            32.6421897925
           85.2500000000            33.3801155464
           85.5000000000            29.8236431705
           85.7500000000            36.7196230162
           86.0000000000            37.5476159931
           86.2500000000            39.6470367363
           86.5000000000            38.4420429035
           86.7500000000            37.1469649617
           87.0000000000            37.8010678877
           87.2500000000            38.4008822687
           87.5000000000            33.7492490535
           87.7500000000            38.1978189138
           88.0000000000            36.0477457452
           88.2500000000            36.5067198723
           88.5000000000            38.1552307684
           88.7500000000            37.4318986642
           89.0000000000            41.8217233881
           89.2500000000            41.2695629717
           89.5000000000            36.8790972511
           89.7500000000            37.0878888522
           90.0000000000            33.2458143331
           90.2500000000            30.0112880707
           90.5000000000            31.0712301173
           90.7500000000            32.4234331126
           91.0000000000            33.4363588826
           91.2500000000            38.8833644512
           91.5000000000            42.0179494734
           91.7500000000            43.6477598136
           92.0000000000            40.4378640153
           92.2500000000            42.0268986916
           92.5000000000            40.4681258543
           92.7500000000            39.8989090120
           93.0000000000            41.0415808803
           93.2500000000            40.4606579743
           93.5000000000            38.2431715968
           93.7500000000            35.2303210427
           94.0000000000            35.8986439534
           94.2500000000            35.7973889707
           94.5000000000            32.0527337511
           94.7500000000            33.8378414839
           95.0000000000            32.1626007655
           95.2500000000            30.2619404912
           95.5000000000            34.1714719057
           95.7500000000            32.7234793356
           96.0000000000            33.2208964265
           96.2500000000            31.8023162962
           96.5000000000            33.6613545997
           96.7500000000            32.9430321306
           97.0000000000            32.0318082430
           97.2500000000            33.1300118959
           97.5000000000            32.8584371828
           97.7500000000            33.7268489686
           98.0000000000            29.8455219698
           98.2500000000            32.5662776292
           98.5000000000            33.8108839801
           98.7500000000            28.5168127398
           99.0000000000            30.9553115903
           99.2500000000            36.3822755877
           99.5000000000            36.1577511103
           99.7500000000            37.1864258135
          100.0000000000            34.7180290008
          100.2500000000            35.1822083107
          100.5000000000            37.5967017820
          100.7500000000            33.0885671646
          101.0000000000            36.6715785273
          101.2500000000            34.8394800058
          101.5000000000            38.7190252609
          101.7500000000            42.1755941154
          102.0000000000            43.8346910760
          102.2500000000            41.8100924797
          102.5000000000            40.7402318811
          102.7500000000            41.3492257913
          103.0000000000            45.3697298541
          103.2500000000            42.5527902246
