#    Time[ns]      Variable
            0.0000000000            79.3500000000
            0.2500000000            83.7315143250
            0.5000000000            80.7239874502
            0.7500000000            80.5722599988
            1.0000000000            85.2729554804
            1.2500000000            84.4883294045
            1.5000000000            84.1672036502
            1.7500000000            80.8260749774
            2.0000000000            79.3906592785
            2.2500000000            79.0372157342
            2.5000000000            78.2061599506
            2.7500000000            78.5830506170
            3.0000000000            82.4645549637
            3.2500000000            83.1236458238
            3.5000000000            82.9919977687
            3.7500000000            76.8837736713
            4.0000000000            76.5674287745
            4.2500000000            75.6858541606
            4.5000000000            73.5212471262
            4.7500000000            72.8938644982
            5.0000000000            71.5621397083
            5.2500000000            74.2923414802
            5.5000000000            74.0395308332
            5.7500000000            72.1569680760
            6.0000000000            75.3059441431
            6.2500000000            73.9428829129
            6.5000000000            74.9538077281
            6.7500000000            77.4700812685
            7.0000000000            74.2376830217
            7.2500000000            75.3643417157
            7.5000000000            77.8949641821
            7.7500000000            80.6874418353
            8.0000000000            79.5672721786
            8.2500000000            79.6087275286
            8.5000000000            79.0097357920
            8.7500000000            77.9997466068
            9.0000000000            77.1820328186
            9.2500000000            78.7542437420
            9.5000000000            77.3621629163
            9.7500000000            79.1584807405
           10.0000000000            79.2024648900
           10.2500000000            82.6630399890
           10.5000000000            80.6717207060
           10.7500000000            82.1767163206
           11.0000000000            80.6976746609
           11.2500000000            80.3658064330
           11.5000000000            81.3469594917
           11.7500000000            79.2445904813
           12.0000000000            77.7312756527
           12.2500000000            78.4581771159
           12.5000000000            79.9154919761
           12.7500000000            79.6349696851
           13.0000000000            79.0095586092
           13.2500000000            78.2583537715
           13.5000000000            80.7824292550
           13.7500000000            79.2487285699
           14.0000000000            83.3790473867
           14.2500000000            83.3702685327
           14.5000000000            83.4515642132
           14.7500000000            86.3109654397
           15.0000000000            86.5960305528
           15.2500000000            85.1340547866
           15.5000000000            88.9390357511
           15.7500000000            84.9317883346
           16.0000000000            86.4600380761
           16.2500000000            83.7489212794
           16.5000000000            79.4684990950
           16.7500000000            78.2921489736
           17.0000000000            78.8763651071
           17.2500000000            77.4670317036
           17.5000000000            82.9021251907
           17.7500000000            82.3623024836
           18.0000000000            81.8493515398
           18.2500000000            84.5915269921
           18.5000000000            83.4941874256
           18.7500000000            84.2664020773
           19.0000000000            83.1232956538
           19.2500000000            83.7970509965
           19.5000000000            86.8155269987
           19.7500000000            88.0192625814
           20.0000000000            86.8660724082
           20.2500000000            83.0684209059
           20.5000000000            81.6370312969
           20.7500000000            81.5689891025
           21.0000000000            82.9061866063
           21.2500000000            82.8159752751
           21.5000000000            81.6107429403
           21.7500000000            81.4699876362
           22.0000000000            81.9160337293
           22.2500000000            81.5153461866
           22.5000000000            83.0188963136
           22.7500000000            79.6694786292
           23.0000000000            77.6794530054
           23.2500000000            75.7293926045
           23.5000000000            71.7556415866
           23.7500000000            71.9882211769
           24.0000000000            75.6209951933
           24.2500000000            75.1531441229
           24.5000000000            73.3031361699
           24.7500000000            76.3726650707
           25.0000000000            76.3531628715
           25.2500000000            77.7341495109
           25.5000000000            77.2724619808
           25.7500000000            73.1792967801
           26.0000000000            70.4956351336
           26.2500000000            70.8964721149
           26.5000000000            72.1040584301
           26.7500000000            68.0564107939
           27.0000000000            69.5015970376
           27.2500000000            72.9999050781
           27.5000000000            72.5688061212
           27.7500000000            72.3355279519
           28.0000000000            75.2350421917
           28.2500000000            74.4474493755
           28.5000000000            75.2791615004
           28.7500000000            76.5919860361
           29.0000000000            74.2179248567
           29.2500000000            75.8179498610
           29.5000000000            77.8461283714
           29.7500000000            75.6481460735
           30.0000000000            76.1119743387
           30.2500000000            77.0253761426
           30.5000000000            76.3504308903
           30.7500000000            75.4452263300
           31.0000000000            74.0401115690
           31.2500000000            73.9862719158
           31.5000000000            73.1179046902
           31.7500000000            74.0320565666
           32.0000000000            71.9155808831
           32.2500000000            74.7049677126
           32.5000000000            77.3143079637
           32.7500000000            75.0136065094
           33.0000000000            78.2662865949
           33.2500000000            78.0351032875
           33.5000000000            81.7058500623
           33.7500000000            82.7872074226
           34.0000000000            82.4672352674
           34.2500000000            79.2988136950
           34.5000000000            79.9693298242
           34.7500000000            83.0331660948
           35.0000000000            82.5620058470
           35.2500000000            81.6058578092
           35.5000000000            80.2505201895
           35.7500000000            78.9781428449
           36.0000000000            79.4536337599
           36.2500000000            80.3328319711
           36.5000000000            80.3848809297
           36.7500000000            80.7309644313
           37.0000000000            81.6448276533
           37.2500000000            82.6430518939
           37.5000000000            79.6471434516
           37.7500000000            81.0790187566
           38.0000000000            80.3420881040
           38.2500000000            80.5456700663
           38.5000000000            77.7668750170
           38.7500000000            77.0223800797
           39.0000000000            74.7661439799
           39.2500000000            73.0319707686
           39.5000000000            75.8977326190
           39.7500000000            72.7823657921
           40.0000000000            70.8990037065
           40.2500000000            69.2280990869
           40.5000000000            70.9644405595
           40.7500000000            70.6238029330
           41.0000000000            71.5418059539
           41.2500000000            72.1655018229
           41.5000000000            69.2734374555
           41.7500000000            70.4905334098
           42.0000000000            74.1253756074
           42.2500000000            71.1804208212
           42.5000000000            71.6493213376
           42.7500000000            73.8298765770
           43.0000000000            73.3492554261
           43.2500000000            76.8877155941
           43.5000000000            78.2292460779
           43.7500000000            79.5285270692
           44.0000000000            79.2202047848
           44.2500000000            80.1433992940
           44.5000000000            82.3566853842
           44.7500000000            78.2807254553
           45.0000000000            80.9028007617
           45.2500000000            84.6277212354
           45.5000000000            86.5251045368
           45.7500000000            89.0526133583
           46.0000000000            89.0833950627
           46.2500000000            88.9337067340
           46.5000000000            86.6570363561
           46.7500000000            83.6737043499
           47.0000000000            83.0568292652
           47.2500000000            79.5914767522
           47.5000000000            79.1951967615
           47.7500000000            77.7865942266
           48.0000000000            79.6964461674
           48.2500000000            81.3518026646
           48.5000000000            79.0707285577
           48.7500000000            79.7861366176
           49.0000000000            80.4003029755
           49.2500000000            83.0894402866
           49.5000000000            80.8995499416
           49.7500000000            78.5734134125
           50.0000000000            78.1050930714
           50.2500000000            80.5244207816
           50.5000000000            77.5212198645
           50.7500000000            78.8940193789
           51.0000000000            77.5976972368
           51.2500000000            77.7676754943
           51.5000000000            76.9485501091
           51.7500000000            76.6677438824
           52.0000000000            75.9544669357
           52.2500000000            76.3112223762
           52.5000000000            75.5176134994
           52.7500000000            77.4429668938
           53.0000000000            75.0889832031
           53.2500000000            75.4468016114
           53.5000000000            73.0571022391
           53.7500000000            76.5964621465
           54.0000000000            76.1038182530
           54.2500000000            74.4856438788
           54.5000000000            75.8715349006
           54.7500000000            76.7207967943
           55.0000000000            78.7684491368
           55.2500000000            77.4821835862
           55.5000000000            76.7185314996
           55.7500000000            78.5291962275
           56.0000000000            76.7341159661
           56.2500000000            75.3197630987
           56.5000000000            73.9723111434
           56.7500000000            72.5292506182
           57.0000000000            70.5413710132
           57.2500000000            69.7952947699
           57.5000000000            72.1261286596
           57.7500000000            71.6364448015
           58.0000000000            72.8538609880
           58.2500000000            71.7057043875
           58.5000000000            72.3912335629
           58.7500000000            72.7030173356
           59.0000000000            73.9891571353
           59.2500000000            71.2061137232
           59.5000000000            72.9813731650
           59.7500000000            75.7280938750
           60.0000000000            77.5997016781
           60.2500000000            78.9662109017
           60.5000000000            80.7052334610
           60.7500000000            79.9570811785
           61.0000000000            79.2223275548
           61.2500000000            80.4345024173
           61.5000000000            79.8858873496
           61.7500000000            79.7169240157
           62.0000000000            77.8834103175
           62.2500000000            77.9524941492
           62.5000000000            77.6976419904
           62.7500000000            78.7789632040
           63.0000000000            74.4581175487
           63.2500000000            80.0965841152
           63.5000000000            78.8900025838
           63.7500000000            77.8908838545
           64.0000000000            78.3381922843
           64.2500000000            79.6524590372
           64.5000000000            79.1507505425
           64.7500000000            80.8537694053
           65.0000000000            84.3014067449
           65.2500000000            87.2934335900
           65.5000000000            89.9076553079
           65.7500000000            87.9264588551
           66.0000000000            86.6244370956
           66.2500000000            84.1004064253
           66.5000000000            82.5803922073
           66.7500000000            82.8234449930
           67.0000000000            81.1920668726
           67.2500000000            80.8537289902
           67.5000000000            78.0250831013
           67.7500000000            80.8736571975
           68.0000000000            81.0082334362
           68.2500000000            80.0634342439
           68.5000000000            82.4397139095
           68.7500000000            85.4892959367
           69.0000000000            83.6659186137
           69.2500000000            82.9259972315
           69.5000000000            84.6376272972
           69.7500000000            80.8372288974
           70.0000000000            77.4466787624
           70.2500000000            75.4033786871
           70.5000000000            76.6691011348
           70.7500000000            75.5456780929
           71.0000000000            76.7277145783
           71.2500000000            76.3955635898
           71.5000000000            78.8767321251
           71.7500000000            80.2312365602
           72.0000000000            82.6655266977
           72.2500000000            82.4277938592
           72.5000000000            82.5410473774
           72.7500000000            82.9786935114
           73.0000000000            82.6512497882
           73.2500000000            84.4548097070
           73.5000000000            84.1565806097
           73.7500000000            82.0863606681
           74.0000000000            81.5791023842
           74.2500000000            81.0591607136
           74.5000000000            80.5018948147
           74.7500000000            80.4749765332
           75.0000000000            81.7172296876
           75.2500000000            82.7553823263
           75.5000000000            83.4583612715
           75.7500000000            86.2980577030
           76.0000000000            84.9233957597
           76.2500000000            81.9955932186
           76.5000000000            85.5791845135
           76.7500000000            81.1763318163
           77.0000000000            79.3084847577
           77.2500000000            78.3622525561
           77.5000000000            78.1859065910
           77.7500000000            82.7365184225
           78.0000000000            83.3403287839
           78.2500000000            81.6753180675
           78.5000000000            82.9082233653
           78.7500000000            83.1073427530
           79.0000000000            85.3978328517
           79.2500000000            88.7004829508
           79.5000000000            86.3536609077
           79.7500000000            86.4012749168
           80.0000000000            86.1651363810
           80.2500000000            82.6708074843
           80.5000000000            83.3008779377
           80.7500000000            84.1633386923
           81.0000000000            78.2235465783
           81.2500000000            78.7853222802
           81.5000000000            76.1511363531
           81.7500000000            76.5273019590
           82.0000000000            77.5155497497
           82.2500000000            75.4501983472
           82.5000000000            79.3009797251
           82.7500000000            79.6167711126
           83.0000000000            79.0605713417
           83.2500000000            80.5830175098
           83.5000000000            80.5983873400
           83.7500000000            82.9959667036
           84.0000000000            84.4934643252
           84.2500000000            85.8796911646
           84.5000000000            86.9549789761
           84.7500000000            86.7320764731
           85.0000000000            86.9959715690
           85.2500000000            88.8339930546
           85.5000000000            87.5407859180
           85.7500000000            85.8483747912
           86.0000000000            86.9834153855
           86.2500000000            83.8279780100
           86.5000000000            80.3973667973
           86.7500000000            78.3377035925
           87.0000000000            77.8292289503
           87.2500000000            81.6805030147
           87.5000000000            80.7598583328
           87.7500000000            80.0200773091
           88.0000000000            79.2321746647
           88.2500000000            80.3481395700
           88.5000000000            80.1464516843
           88.7500000000            80.8710019830
           89.0000000000            78.8279887297
           89.2500000000            77.1992306138
           89.5000000000            79.5148380004
           89.7500000000            78.1780447544
           90.0000000000            81.8516226705
           90.2500000000            82.6301170338
           90.5000000000            81.1068906961
           90.7500000000            82.5389921340
           91.0000000000            80.1121978360
           91.2500000000            80.1306213145
           91.5000000000            82.1828925050
           91.7500000000            84.9763930140
           92.0000000000            83.4663225530
           92.2500000000            82.2686231139
           92.5000000000            82.0831207041
           92.7500000000            81.2016719132
           93.0000000000            79.7766061009
           93.2500000000            77.1651604947
           93.5000000000            77.8798779593
           93.7500000000            74.7840753282
           94.0000000000            77.6619843172
           94.2500000000            80.0854642130
           94.5000000000            79.5808970649
           94.7500000000            77.2617636297
           95.0000000000            74.7589331893
           95.2500000000            77.4583944293
           95.5000000000            75.6772855386
           95.7500000000            76.2025754980
           96.0000000000            79.2978335340
           96.2500000000            78.6609509020
           96.5000000000            84.6975502740
           96.7500000000            87.4899592447
           97.0000000000            86.3539073793
           97.2500000000            87.4669966781
           97.5000000000            87.1348047114
           97.7500000000            85.4754462332
           98.0000000000            83.9525340825
           98.2500000000            83.9858718427
           98.5000000000            82.6829039949
           98.7500000000            82.0984144283
           99.0000000000            81.0324595616
           99.2500000000            82.5307583553
           99.5000000000            83.2669852665
           99.7500000000            84.4025119206
          100.0000000000            81.5007558291
          100.2500000000            83.1111664668
          100.5000000000            82.2192703453
          100.7500000000            78.7010567559
          101.0000000000            78.1991878328
          101.2500000000            79.1463184869
          101.5000000000            77.9586469623
          101.7500000000            74.7189633340
          102.0000000000            77.1209678783
          102.2500000000            77.2348316746
          102.5000000000            79.2677889407
          102.7500000000            76.7233533215
          103.0000000000            75.4174439339
          103.2500000000            77.5844182302
          103.5000000000            79.3384316392
          103.7500000000            79.1233507776
          104.0000000000            84.3299541376
          104.2500000000            85.7204249041
          104.5000000000            84.9508441926
          104.7500000000            83.9990602073
          105.0000000000            82.4957480382
          105.2500000000            82.2216784159
          105.5000000000            83.9267435262
          105.7500000000            81.7993821933
          106.0000000000            84.0626755145
          106.2500000000            86.1156712086
          106.5000000000            86.2017541661
          106.7500000000            82.1601391370
          107.0000000000            80.7615620755
          107.2500000000            80.4400903073
          107.5000000000            79.0286055367
          107.7500000000            77.9673314997
          108.0000000000            81.5639234608
          108.2500000000            79.9555446734
          108.5000000000            76.4170117169
          108.7500000000            75.4824123456
          109.0000000000            76.2893412869
          109.2500000000            76.0803180650
          109.5000000000            75.7020819753
          109.7500000000            75.6341276126
          110.0000000000            75.5104431243
          110.2500000000            76.1051249928
          110.5000000000            82.2538722751
          110.7500000000            84.5047850175
          111.0000000000            83.2733204075
          111.2500000000            85.5121276399
          111.5000000000            82.3040069978
          111.7500000000            82.1946796802
          112.0000000000            78.9246305283
          112.2500000000            78.5232005547
          112.5000000000            80.4233964466
          112.7500000000            80.6437486781
          113.0000000000            80.0782625303
          113.2500000000            81.9741998996
          113.5000000000            83.2272404927
          113.7500000000            82.0255117883
          114.0000000000            83.3317171077
          114.2500000000            81.4451738926
          114.5000000000            82.9301658454
          114.7500000000            82.2015723119
          115.0000000000            85.9818778020
          115.2500000000            85.7259168109
          115.5000000000            83.4897927952
          115.7500000000            82.8512887367
          116.0000000000            84.6182834755
          116.2500000000            83.7167667698
          116.5000000000            80.9358392630
          116.7500000000            80.5398685127
          117.0000000000            84.1122076100
          117.2500000000            84.1649558319
          117.5000000000            85.3613562687
          117.7500000000            81.0368151503
          118.0000000000            81.6712703097
          118.2500000000            77.8032613327
          118.5000000000            79.0538222937
          118.7500000000            77.8737739671
          119.0000000000            79.3840702791
          119.2500000000            79.7979766303
          119.5000000000            76.8522918738
          119.7500000000            79.1727797883
          120.0000000000            77.7047642708
          120.2500000000            75.7596218356
          120.5000000000            74.6292330286
          120.7500000000            73.3631564102
          121.0000000000            73.3502186941
          121.2500000000            74.2978419746
          121.5000000000            77.3295353348
          121.7500000000            79.5112993799
          122.0000000000            77.2425522560
          122.2500000000            77.7552411107
          122.5000000000            74.0359193877
          122.7500000000            76.5423668609
          123.0000000000            77.9620881946
          123.2500000000            77.6287161153
          123.5000000000            77.6045041212
          123.7500000000            76.1917170800
          124.0000000000            77.8019519994
          124.2500000000            74.3895045756
          124.5000000000            76.4728828330
          124.7500000000            75.5796764425
          125.0000000000            76.2968654061
          125.2500000000            79.6012663542
          125.5000000000            79.5501317725
          125.7500000000            79.8263243112
          126.0000000000            81.2188218264
          126.2500000000            81.3485258535
          126.5000000000            79.9074147372
          126.7500000000            78.6064977354
          127.0000000000            79.7947009130
          127.2500000000            80.2944747909
          127.5000000000            83.7432747787
          127.7500000000            82.1880685747
          128.0000000000            80.9827933765
          128.2500000000            84.0166690813
          128.5000000000            82.0607553603
          128.7500000000            85.1485073228
          129.0000000000            85.0396776639
          129.2500000000            83.3476135278
          129.5000000000            82.4202961498
          129.7500000000            79.1734938618
          130.0000000000            79.6202878975
          130.2500000000            82.8660284892
          130.5000000000            78.6534208445
          130.7500000000            78.9529162348
          131.0000000000            81.2701613414
          131.2500000000            82.0132959495
          131.5000000000            83.5469977311
          131.7500000000            81.6120855186
          132.0000000000            82.5462760919
          132.2500000000            82.6541181907
          132.5000000000            82.8373451409
          132.7500000000            83.2369504515
          133.0000000000            81.5258276024
          133.2500000000            78.6004139732
          133.5000000000            79.9776841278
          133.7500000000            81.0655914715
          134.0000000000            83.0982387580
          134.2500000000            79.2683203423
          134.5000000000            80.9859927408
          134.7500000000            80.6097005229
          135.0000000000            81.6468260659
          135.2500000000            79.9461485058
          135.5000000000            79.7392577114
          135.7500000000            77.7217391399
          136.0000000000            79.9991288830
          136.2500000000            81.5213927040
          136.5000000000            85.5398245101
          136.7500000000            85.4165676622
          137.0000000000            82.7976243394
          137.2500000000            81.3160321173
          137.5000000000            80.9365619649
          137.7500000000            80.9520696542
          138.0000000000            83.3518582026
          138.2500000000            85.3027014068
          138.5000000000            84.4121918869
          138.7500000000            84.3382211654
          139.0000000000            82.0533734501
          139.2500000000            82.0315429698
          139.5000000000            83.8919176292
          139.7500000000            85.4833258778
          140.0000000000            81.5738463728
          140.2500000000            86.0714685351
          140.5000000000            84.8434869533
          140.7500000000            83.4843533148
          141.0000000000            83.7708261672
          141.2500000000            83.8455788842
          141.5000000000            81.0117648492
          141.7500000000            81.9940778897
          142.0000000000            83.4986591544
          142.2500000000            84.4301517614
          142.5000000000            83.3332559447
          142.7500000000            82.8081135011
          143.0000000000            82.8547540784
          143.2500000000            82.7935288832
          143.5000000000            82.7135401928
          143.7500000000            82.4985645191
          144.0000000000            83.7367966069
          144.2500000000            85.6851510761
          144.5000000000            87.4828161640
          144.7500000000            86.9541814836
          145.0000000000            84.8466888526
          145.2500000000            86.5989170584
          145.5000000000            82.7039242268
          145.7500000000            88.6466573142
          146.0000000000            85.5437123230
          146.2500000000            85.2529578821
          146.5000000000            85.0474188173
          146.7500000000            84.4099817412
          147.0000000000            85.6200669972
          147.2500000000            86.5227863754
          147.5000000000            85.9692867763
          147.7500000000            85.7338674743
          148.0000000000            82.4309566566
          148.2500000000            85.0034003164
          148.5000000000            85.3394527054
          148.7500000000            84.1515360282
          149.0000000000            84.9455313508
          149.2500000000            86.2821396608
          149.5000000000            85.5728075106
          149.7500000000            82.3586096806
          150.0000000000            83.1195045962
          150.2500000000            79.7194855454
          150.5000000000            79.3552025642
          150.7500000000            77.1972238319
          151.0000000000            79.4504056925
          151.2500000000            80.2739813535
          151.5000000000            79.7654246776
          151.7500000000            79.2724754746
          152.0000000000            77.4377516616
          152.2500000000            79.4617320274
          152.5000000000            78.8019342411
          152.7500000000            76.9904298923
          153.0000000000            79.3521716467
          153.2500000000            78.4599250989
          153.5000000000            77.7413350266
          153.7500000000            76.2809217385
          154.0000000000            76.9862045259
          154.2500000000            77.6282740253
          154.5000000000            77.7308009392
          154.7500000000            79.5353452633
          155.0000000000            78.9950856197
          155.2500000000            78.0879564289
          155.5000000000            78.9369358796
          155.7500000000            81.8163740369
          156.0000000000            79.8294458076
          156.2500000000            80.9369252659
          156.5000000000            78.1544402604
          156.7500000000            77.4219979140
          157.0000000000            77.7581763533
          157.2500000000            75.0170276640
          157.5000000000            76.1857226392
          157.7500000000            73.7701612513
          158.0000000000            75.4627213579
          158.2500000000            74.2743841009
          158.5000000000            78.5089439238
          158.7500000000            77.2129540454
          159.0000000000            76.5742271122
          159.2500000000            75.1694247867
          159.5000000000            75.9985732040
          159.7500000000            77.6022557389
          160.0000000000            80.3062529267
          160.2500000000            81.7640672243
          160.5000000000            80.9102069464
          160.7500000000            79.4817776304
          161.0000000000            76.4264269756
          161.2500000000            79.4990333343
          161.5000000000            79.7836719575
          161.7500000000            79.0631887107
          162.0000000000            76.1736652990
          162.2500000000            80.1158677079
          162.5000000000            78.4925547023
          162.7500000000            76.8609619475
          163.0000000000            74.0406361088
          163.2500000000            75.9904060661
          163.5000000000            76.9395384656
          163.7500000000            72.3615283045
          164.0000000000            72.3984124869
          164.2500000000            71.6525870126
          164.5000000000            72.4071844184
          164.7500000000            72.1444121414
          165.0000000000            69.6895679027
          165.2500000000            68.5641404557
          165.5000000000            68.2549481368
          165.7500000000            72.7190209552
          166.0000000000            71.8842274380
          166.2500000000            74.8120550813
          166.5000000000            75.6034290541
          166.7500000000            75.1287729465
          167.0000000000            74.2488034883
          167.2500000000            77.1842215452
          167.5000000000            79.9371263605
          167.7500000000            79.3688548422
          168.0000000000            79.8647109716
          168.2500000000            77.7946236406
          168.5000000000            78.7758164798
          168.7500000000            77.5029677875
          169.0000000000            76.9429098444
          169.2500000000            75.1457060097
          169.5000000000            75.6789027300
          169.7500000000            74.6056935361
          170.0000000000            73.7705848876
          170.2500000000            73.7462453375
          170.5000000000            73.6554748330
          170.7500000000            75.5759117213
          171.0000000000            75.7224032573
          171.2500000000            74.5657882918
          171.5000000000            75.0100391828
          171.7500000000            70.9933316169
          172.0000000000            72.8449494839
          172.2500000000            71.5782972220
          172.5000000000            71.2417047659
          172.7500000000            69.5893733753
          173.0000000000            74.5892060013
          173.2500000000            76.1036259776
          173.5000000000            78.6834159462
          173.7500000000            80.4902559577
          174.0000000000            82.7407652955
          174.2500000000            81.2454346512
          174.5000000000            79.3968375619
          174.7500000000            79.3167697787
          175.0000000000            75.9305272965
          175.2500000000            76.6562423029
          175.5000000000            75.4530721879
          175.7500000000            75.0992518917
          176.0000000000            79.0383563202
          176.2500000000            77.8073110369
          176.5000000000            80.8994160169
          176.7500000000            81.6631963970
          177.0000000000            81.1672520341
          177.2500000000            78.2252759275
          177.5000000000            81.7455004324
          177.7500000000            79.9901162403
          178.0000000000            78.5511715321
          178.2500000000            76.8017230768
          178.5000000000            75.5309670686
          178.7500000000            77.7051824273
          179.0000000000            78.0292946471
          179.2500000000            79.3031138518
          179.5000000000            78.4850320531
          179.7500000000            81.6198943363
          180.0000000000            79.3856159898
          180.2500000000            76.6740979578
          180.5000000000            76.3142140146
          180.7500000000            73.9508071244
          181.0000000000            79.3922780712
          181.2500000000            82.6136810524
          181.5000000000            80.6448551827
          181.7500000000            77.9153627479
          182.0000000000            77.5820963226
          182.2500000000            77.2335082797
          182.5000000000            78.9107137981
          182.7500000000            77.1986794996
          183.0000000000            78.1504846238
          183.2500000000            79.3557960365
          183.5000000000            78.4127252175
          183.7500000000            75.7774739458
          184.0000000000            80.2145915948
          184.2500000000            80.0894488000
          184.5000000000            78.5975438476
          184.7500000000            81.4014224361
          185.0000000000            82.8086747635
          185.2500000000            85.2651813918
          185.5000000000            86.8411474532
          185.7500000000            85.4511479190
          186.0000000000            85.4047207009
          186.2500000000            86.1105844253
          186.5000000000            87.7577249789
          186.7500000000            89.4839462795
          187.0000000000            88.2243804388
          187.2500000000            87.2139801996
          187.5000000000            88.1746693595
          187.7500000000            88.9050610220
          188.0000000000            90.6640361606
          188.2500000000            89.8809884752
          188.5000000000            88.4804689776
          188.7500000000            86.7890666690
          189.0000000000            82.7861041068
          189.2500000000            83.2375637217
          189.5000000000            83.8711700480
          189.7500000000            83.8839050690
          190.0000000000            82.1597401339
          190.2500000000            79.9670697627
          190.5000000000            80.3043237774
          190.7500000000            78.7956455706
          191.0000000000            80.9404966891
          191.2500000000            79.1955881256
          191.5000000000            75.6302371921
          191.7500000000            76.0469919864
          192.0000000000            77.9745619363
          192.2500000000            79.0249129884
          192.5000000000            77.6301151444
          192.7500000000            80.4116518938
          193.0000000000            81.8336602495
          193.2500000000            81.3034273310
          193.5000000000            80.9463205342
          193.7500000000            80.7361745908
          194.0000000000            80.4435666544
          194.2500000000            81.8221276803
          194.5000000000            83.8738817635
          194.7500000000            84.2361094098
          195.0000000000            83.2977696571
          195.2500000000            81.7387768431
          195.5000000000            81.9835132947
          195.7500000000            83.9862954765
          196.0000000000            82.3373398393
          196.2500000000            81.9387347134
          196.5000000000            82.7333463422
          196.7500000000            85.4609446952
          197.0000000000            84.5982652949
          197.2500000000            84.2281043711
          197.5000000000            84.8035893718
          197.7500000000            82.0892130205
          198.0000000000            80.5524266943
          198.2500000000            79.9318768204
          198.5000000000            79.0176119067
          198.7500000000            74.8026921407
          199.0000000000            74.8663489015
          199.2500000000            80.9961967726
          199.5000000000            78.0230275138
          199.7500000000            77.5155361574
          200.0000000000            77.4343362771
          200.2500000000            77.0985027160
          200.5000000000            77.8506992158
          200.7500000000            78.6813742566
          201.0000000000            78.0312726198
          201.2500000000            75.1771590340
          201.5000000000            73.5521176519
          201.7500000000            74.7087581184
          202.0000000000            73.3263700228
          202.2500000000            73.8668577387
          202.5000000000            75.1771714747
          202.7500000000            76.8596877726
          203.0000000000            74.0959185752
          203.2500000000            73.7421100134
          203.5000000000            78.0466073236
          203.7500000000            79.4910862568
          204.0000000000            81.0079772016
          204.2500000000            81.5039473486
          204.5000000000            80.6313710333
          204.7500000000            79.2194740263
          205.0000000000            76.5817230849
          205.2500000000            78.2584900719
          205.5000000000            80.2797156981
          205.7500000000            77.3682503821
          206.0000000000            78.4891540739
          206.2500000000            78.9298037282
          206.5000000000            81.2698137864
          206.7500000000            78.8443828104
          207.0000000000            79.6398427760
          207.2500000000            79.4229536334
          207.5000000000            79.5077048908
          207.7500000000            75.7783133014
          208.0000000000            79.5666532769
          208.2500000000            76.7904681740
          208.5000000000            72.4656088950
          208.7500000000            74.3444822766
          209.0000000000            76.5953114199
          209.2500000000            78.6315980043
          209.5000000000            77.9225869731
          209.7500000000            79.7696641142
          210.0000000000            80.7703002260
          210.2500000000            77.2146955984
          210.5000000000            77.6738592302
          210.7500000000            78.4959048466
          211.0000000000            79.0528993138
          211.2500000000            77.0317912318
          211.5000000000            74.0324454223
          211.7500000000            76.6311865791
